NOMBRE COMUN,STATUS,T-9
Gallinazo cabeza negra,R,186.0
Gorrion europeo,R,67.0
Paloma cuculi,R,59.0
Tortolita peruana,R,29.0
Amazilia costeña,R,16.0
Cucarachero,R,7.0
"Paloma doméstica, paloma de castilla",R,6.0
Tordo parásito,R,6.0
Santa Rosita,R,5.0
Mielerito,Ml,4.0
"Turtupillín, putilla",R,2.0
Garza huaco,R,2.0
Siete colores de la totora,R,2.0
Cernícalo,R,1.0
Guardacaballo,R,1.0
Chisco,R,1.0
Gavilán oscuro acanalado,R,1.0
Garza bueyera,R,1.0
