NOMBRE COMUN,STATUS,T-9
Gallinazo cabeza negra,R,430.0
Gorrion europeo,R,48.0
Tortolita menuda,Ml,47.0
Paloma cuculi,R,18.0
"Gorrión americano, Pichisanka, Chingolo",R,7.0
Saltapalito,R,6.0
Saltador listado,Ml,6.0
Amazilia costeña,R,5.0
Cucarachero,R,4.0
Totorero,R,4.0
Espiguero corbatón,Ml,3.0
"Turtupillín, putilla",R,3.0
Siete colores de la totora,R,2.0
Guardacaballo,R,1.0
