NOMBRE COMUN,STATUS,T-6
Guanay,Ml,302.0
Pelícano peruano,Ml,132.0
Gaviota dominicana,Ml,103.0
Piquero común,Ml,67.0
Playero blanco,Mb,57.0
Gaviota peruana,Ml,53.0
Ostrero común,R,16.0
Gallinazo cabeza negra,R,14.0
Polla de agua,R,13.0
Zambullidor grande,R,8.0
Gaviota gris,S,4.0
Vuelvepiedras,Mb,3.0
Chisco,R,2.0
Chuita,Ml,1.0
Zarapito trinador,Mb,1.0
"Cushuri, cormorán, cuervo de mar",R,1.0
