NOMBRE COMUN,STATUS,T-6
Gaviota dominicana,Ml,63.0
Gaviota gris,S,61.0
Zarcillo,Ml,51.0
Piquero común,Ml,43.0
Gaviota peruana,Ml,27.0
Guanay,Ml,10.0
Pelícano peruano,Ml,7.0
Polla de agua,R,6.0
Zarapito trinador,Mb,3.0
Garza azul,R,3.0
Ostrero común,R,2.0
