NOMBRE COMUN,STATUS,T-6
Guanay,Ml,1100.0
Gaviota peruana,Ml,80.0
Gaviota dominicana,Ml,80.0
Pelícano peruano,Ml,74.0
Gaviota gris,S,49.0
Polla de agua,R,16.0
Garza blanca chica,R,12.0
Ostrero común,R,4.0
"Cushuri, cormorán, cuervo de mar",Ml,3.0
