NOMBRE COMUN,STATUS,T-6
Piquero común,Ml,19.0
Gaviota gris,S,18.0
Zarapito trinador,Mb,5.0
Pelícano peruano,Ml,5.0
Ostrero común,R,4.0
"Cushuri, cormorán, cuervo de mar",R,3.0
Huerequeque,R,2.0
Gaviota peruana,Ml,2.0
Polla de agua,R,2.0
Gaviotín elegante,Mb,2.0
