NOMBRE COMUN,STATUS,T-3
Gaviota de Franklin,Mb,290.0
"Cushuri, cormorán, cuervo de mar",R,26.0
Polla de agua,R,10.0
Garza grande,R,7.0
Totorero,R,6.0
Pato gargantillo,R,5.0
Pato colorado,R,4.0
Gaviota capucho gris,R,4.0
Paloma cuculi,R,3.0
Zambullidor pimpollo,R,2.0
Garza huaco,R,1.0
Playero manchado,Mb,1.0
