NOMBRE COMUN,STATUS,T-3
"Cushuri, cormorán, cuervo de mar",R,39.0
Gallinazo cabeza negra,R,34.0
Garza blanca chica,R,14.0
Perrito o cigüeñuela,R,14.0
Pato colorado,R,12.0
Pato gargantillo,R,8.0
Garza huaco,R,4.0
Pato rana o taclón,R,3.0
Gaviota gris,S,3.0
Garza grande,R,3.0
Chorlo doble collar,R,3.0
Polla de agua,R,2.0
Pata amarilla menor,Mb,2.0
Playero pico fino,Mb,1.0
Yanavico,R,1.0
