NOMBRE COMUN,STATUS,T-6
Piquero común,Ml,209.0
Pelícano peruano,Ml,108.0
Zarapito trinador,Mb,2.0
Chorlo doble collar,R,2.0
Gaviotín elegante,Mb,1.0
Garza blanca chica,R,1.0
"Cushuri, cormorán, cuervo de mar",R,1.0
Ostrero común,R,1.0
