NOMBRE COMUN,STATUS,T-3
Gallinazo cabeza negra,R,34.0
Perrito o cigüeñuela,R,12.0
Pato colorado,R,7.0
Polla de agua,R,6.0
Chorlo doble collar,R,5.0
Garza huaco,R,3.0
Pato gargantillo,R,2.0
Playero manchado,Mb,2.0
Pata amarilla mayor,Mb,2.0
Garza grande,R,2.0
Totorero,R,1.0
Siete colores de la totora,R,1.0
Garza blanca chica,R,1.0
Huaco de corona amarilla,R,1.0
Yanavico,R,1.0
Falaropo de Wilson,Mb,1.0
