NOMBRE COMUN,STATUS,T-3
Águila pescadora,Mb,96.0
Pelícano marrón,Mb,84.0
Aguja de mar,Mb,37.0
"Gaviota centroamericana, reidora",Mb,28.0
Golondrina purpúrea,Mb,26.0
Pato gargantillo,R,12.0
Yanavico,R,9.0
Chorlo semipalmado,Mb,8.0
Garza cuca,Ma,6.0
Madrugadora o rabiblanca,R,5.0
Gaviota peruana,Ml,3.0
Garza tamanquita,R,3.0
"Pato jerga, Pisacca",Ma,2.0
Gallareta frente roja,R,2.0
Chisco,R,1.0
Gorrion europeo,R,1.0
Garza blanca chica,R,1.0
Gaviotín peruano,Ml,1.0
