NOMBRE COMUN,STATUS,T-8
Playero manchado,Mb,32.0
Chorlo doble collar,R,26.0
Pato gargantillo,R,26.0
Pato colorado,R,24.0
Polla de agua,R,22.0
Paloma cuculi,R,13.0
Totorero,R,12.0
Zarapito trinador,Mb,11.0
Cucarachero,R,9.0
Gallinazo cabeza negra,R,6.0
Triguero común,R,6.0
Garza grande,R,2.0
Espiguero corbatón,Ml,2.0
"Turtupillín, putilla",R,1.0
