NOMBRE COMUN,STATUS,T-3
"Cushuri, cormorán, cuervo de mar",R,150.0
Gaviota capucho gris,R,9.0
Garza huaco,R,5.0
Pato colorado,R,4.0
Paloma cuculi,R,2.0
Santa Rosita,R,1.0
