NOMBRE COMUN,STATUS,T-3
Gallinazo cabeza negra,R,52.0
Pato gargantillo,R,20.0
Falaropo de Wilson,Mb,12.0
Pato colorado,R,12.0
Polla de agua,R,11.0
"Cushuri, cormorán, cuervo de mar",R,10.0
Chorlo doble collar,R,6.0
Pata amarilla mayor,Mb,4.0
Santa Rosita,R,4.0
Garza huaco,R,4.0
Garza blanca chica,R,3.0
Paloma cuculi,R,2.0
Garza grande,R,2.0
Tirano tropical o pepite,R,2.0
Huaco de corona amarilla,R,2.0
Cernícalo,R,2.0
Gavilán oscuro acanalado,R,2.0
Gaviota peruana,Ml,1.0
