NOMBRE COMUN,STATUS,T-6
Guanay,Ml,120.0
Gaviota de Franklin,Mb,70.0
Pelícano peruano,Ml,56.0
Garza blanca chica,R,10.0
"Cushuri, cormorán, cuervo de mar",R,5.0
Piquero común,Ml,3.0
Gaviotín elegante,Mb,3.0
Rayador,Mb,2.0
Gaviota peruana,Ml,1.0
Zambullidor grande,R,1.0
