NOMBRE COMUN,STATUS,T-9
Gallinazo cabeza negra,R,304.0
Gorrion europeo,R,15.0
Garza bueyera,R,14.0
Tortolita peruana,R,13.0
"Turtupillín, putilla",R,5.0
Cucarachero,R,4.0
"Tordo grande, tordo negro",Ml,4.0
Saltapalito,R,3.0
Triguero común,R,3.0
Santa Rosita,R,2.0
"Gallareta andina, Huayno",R,1.0
Tirano tropical o pepite,R,1.0
Totorero,R,1.0
Garza blanca chica,R,1.0
Cernícalo,R,1.0
Gavilán oscuro acanalado,R,1.0
Siete colores de la totora,R,1.0
Amazilia costeña,R,1.0
Garza huaco,R,1.0
