NOMBRE COMUN,STATUS,T-3
Gaviota capucho gris,R,270.0
Gallinazo cabeza negra,R,85.0
"Cushuri, cormorán, cuervo de mar",Ml,40.0
Pato colorado,R,20.0
Chorlo doble collar,R,5.0
"Tordo grande, tordo negro",Ml,4.0
Garza huaco,R,3.0
Pato gargantillo,R,2.0
Garza grande,R,1.0
Polla de agua,R,1.0
Garcita leonada,R,1.0
Garza blanca chica,R,1.0
