NOMBRE COMUN,STATUS,T-6
Piquero común,Ml,535.0
Playero blanco,Mb,500.0
Pelícano peruano,Ml,231.0
"Cushuri, cormorán, cuervo de mar",R,58.0
Chuita,Ml,8.0
Guanay,Ml,2.0
Chorlo doble collar,R,2.0
Zambullidor grande,R,1.0
