NOMBRE COMUN,STATUS,T-9
Gallinazo cabeza negra,R,368.0
Gorrion europeo,R,65.0
Tortolita peruana,R,58.0
"Paloma doméstica, paloma de castilla",R,13.0
Santa Rosita,R,13.0
Saltapalito,R,11.0
"Turtupillín, putilla",R,6.0
Amazilia costeña,R,6.0
Guardacaballo,R,3.0
Tordo parásito,R,3.0
Siete colores de la totora,R,2.0
"Tordo grande, tordo negro",Ml,2.0
Totorero,R,1.0
Mielerito,Ml,1.0
"Violinista celeste, Luisa",Ml,1.0
